gtap12,year,rd_investment,unit
mar,1964,21.250372661462,million 2017 PPP$
mar,1965,21.250372661462,million 2017 PPP$
mar,1966,27.2334872943008,million 2017 PPP$
mar,1967,27.2334872943008,million 2017 PPP$
mar,1968,27.2334872943008,million 2017 PPP$
mar,1969,27.2334872943008,million 2017 PPP$
mar,1970,27.2334872943008,million 2017 PPP$
mar,1971,36.105002094717,million 2017 PPP$
mar,1972,36.105002094717,million 2017 PPP$
mar,1973,36.105002094717,million 2017 PPP$
mar,1974,36.105002094717,million 2017 PPP$
mar,1975,36.105002094717,million 2017 PPP$
mar,1976,38.168145071558,million 2017 PPP$
mar,1977,38.168145071558,million 2017 PPP$
mar,1978,38.168145071558,million 2017 PPP$
mar,1979,38.168145071558,million 2017 PPP$
mar,1980,38.168145071558,million 2017 PPP$
mar,1981,51.9912030163925,million 2017 PPP$
mar,1982,60.0340410520775,million 2017 PPP$
mar,1983,63.6724677825065,million 2017 PPP$
mar,1984,66.4491618662549,million 2017 PPP$
mar,1985,68.7471155907363,million 2017 PPP$
mar,1986,69.1301078781499,million 2017 PPP$
mar,1987,58.0233315431563,million 2017 PPP$
mar,1988,46.2463187051889,million 2017 PPP$
mar,1989,62.7149870639726,million 2017 PPP$
mar,1990,62.9064832076794,million 2017 PPP$
mar,1991,60.6085294831979,million 2017 PPP$
mar,1992,64.8214446447472,million 2017 PPP$
mar,1993,59.5553006928106,million 2017 PPP$
mar,1994,53.6189202379002,million 2017 PPP$
mar,1995,47.2995474955763,million 2017 PPP$
mar,1996,40.3099382502785,million 2017 PPP$
mar,1997,50.4592338667382,million 2017 PPP$
mar,1998,45.4803341303618,million 2017 PPP$
mar,1999,47.491043639283,million 2017 PPP$
mar,2000,55.1508893875545,million 2017 PPP$
mar,2001,57.2573469683292,million 2017 PPP$
mar,2002,67.5981387284956,million 2017 PPP$
mar,2003,75.0715939893216,million 2017 PPP$
mar,2004,83.3712929099013,million 2017 PPP$
mar,2005,92.5885826063218,million 2017 PPP$
mar,2006,102.824909268375,million 2017 PPP$
mar,2007,114.192934684018,million 2017 PPP$
mar,2008,126.817776203562,million 2017 PPP$
mar,2009,140.838383790724,million 2017 PPP$
mar,2010,139.852288589245,million 2017 PPP$
mar,2011,133.042999509468,million 2017 PPP$
mar,2012,145.914379131591,million 2017 PPP$
mar,2013,136.393598911964,million 2017 PPP$
mar,2014,119.552091105362,million 2017 PPP$
mar,2015,132.874057059919,million 2017 PPP$
mar,2016,130.704637920306,million 2017 PPP$
mar,2017,160.147233000722,million 2017 PPP$
mar,2018,163.989735931643,million 2017 PPP$
mar,2019,162.784448490083,million 2017 PPP$
mar,2020,154.961765012209,million 2017 PPP$
mar,2021,172.583634381051,million 2017 PPP$
mar,2022,160.173091539868,million 2017 PPP$
mdg,1888,0,million 2017 PPP$
mdg,1889,0,million 2017 PPP$
mdg,1890,0,million 2017 PPP$
mdg,1891,0,million 2017 PPP$
mdg,1892,0,million 2017 PPP$
mdg,1893,0,million 2017 PPP$
mdg,1894,0,million 2017 PPP$
mdg,1895,0,million 2017 PPP$
mdg,1896,0,million 2017 PPP$
mdg,1897,0,million 2017 PPP$
mdg,1898,0,million 2017 PPP$
mdg,1899,0,million 2017 PPP$
mdg,1900,0,million 2017 PPP$
mdg,1901,0,million 2017 PPP$
mdg,1902,0,million 2017 PPP$
mdg,1903,0,million 2017 PPP$
mdg,1904,0,million 2017 PPP$
mdg,1905,0,million 2017 PPP$
mdg,1906,0,million 2017 PPP$
mdg,1907,0,million 2017 PPP$
mdg,1908,0,million 2017 PPP$
mdg,1909,0,million 2017 PPP$
mdg,1910,0,million 2017 PPP$
mdg,1911,0,million 2017 PPP$
mdg,1912,0,million 2017 PPP$
mdg,1913,0,million 2017 PPP$
mdg,1914,0,million 2017 PPP$
mdg,1915,0,million 2017 PPP$
mdg,1916,0,million 2017 PPP$
mdg,1917,0,million 2017 PPP$
mdg,1918,0,million 2017 PPP$
mdg,1919,0,million 2017 PPP$
mdg,1920,0,million 2017 PPP$
mdg,1921,0,million 2017 PPP$
mdg,1922,0,million 2017 PPP$
mdg,1923,0,million 2017 PPP$
mdg,1924,0,million 2017 PPP$
mdg,1925,0,million 2017 PPP$
mdg,1926,0,million 2017 PPP$
mdg,1927,0,million 2017 PPP$
mdg,1928,0,million 2017 PPP$
mdg,1929,0,million 2017 PPP$
mdg,1930,0,million 2017 PPP$
mdg,1931,0,million 2017 PPP$
mdg,1932,0,million 2017 PPP$
mdg,1933,0,million 2017 PPP$
mdg,1934,0,million 2017 PPP$
mdg,1935,0,million 2017 PPP$
mdg,1936,0,million 2017 PPP$
mdg,1937,0,million 2017 PPP$
mdg,1938,0,million 2017 PPP$
mdg,1939,0,million 2017 PPP$
mdg,1940,0,million 2017 PPP$
mdg,1941,0,million 2017 PPP$
mdg,1942,0,million 2017 PPP$
mdg,1943,0,million 2017 PPP$
mdg,1944,0,million 2017 PPP$
mdg,1945,0,million 2017 PPP$
mdg,1946,0,million 2017 PPP$
mdg,1947,0,million 2017 PPP$
mdg,1948,0,million 2017 PPP$
mdg,1949,0,million 2017 PPP$
mdg,1950,0,million 2017 PPP$
mdg,1951,0,million 2017 PPP$
mdg,1952,0,million 2017 PPP$
mdg,1953,0,million 2017 PPP$
mdg,1954,0,million 2017 PPP$
mdg,1955,0,million 2017 PPP$
mdg,1956,0,million 2017 PPP$
mdg,1957,0,million 2017 PPP$
mdg,1958,0,million 2017 PPP$
mdg,1959,0,million 2017 PPP$
mdg,1960,29.5094708213952,million 2017 PPP$
mdg,1961,29.5094708213952,million 2017 PPP$
mdg,1962,32.0871997038543,million 2017 PPP$
mdg,1963,37.6764019960193,million 2017 PPP$
mdg,1964,37.4867418415197,million 2017 PPP$
mdg,1965,44.6394034942549,million 2017 PPP$
mdg,1966,42.3799738276081,million 2017 PPP$
mdg,1967,44.2386433417037,million 2017 PPP$
mdg,1968,46.4436487901028,million 2017 PPP$
mdg,1969,48.066480025125,million 2017 PPP$
mdg,1970,45.7130448905958,million 2017 PPP$
mdg,1971,48.2990198667288,million 2017 PPP$
mdg,1972,49.7701229781514,million 2017 PPP$
mdg,1973,47.649227685226,million 2017 PPP$
mdg,1974,29.1136583250483,million 2017 PPP$
mdg,1975,26.5491231924674,million 2017 PPP$
mdg,1976,29.1367473873352,million 2017 PPP$
mdg,1977,27.1626325618051,million 2017 PPP$
mdg,1978,30.7348403413357,million 2017 PPP$
mdg,1979,29.943215348642,million 2017 PPP$
mdg,1980,26.4072903812764,million 2017 PPP$
mdg,1981,18.8901513881552,million 2017 PPP$
mdg,1982,17.5351213198802,million 2017 PPP$
mdg,1983,23.756083621045,million 2017 PPP$
mdg,1984,31.9816805969603,million 2017 PPP$
mdg,1985,19.0241647089271,million 2017 PPP$
mdg,1986,19.6364802300971,million 2017 PPP$
mdg,1987,24.7046840027142,million 2017 PPP$
mdg,1988,18.7862976960632,million 2017 PPP$
mdg,1989,29.8661026125409,million 2017 PPP$
mdg,1990,30.0029301800845,million 2017 PPP$
mdg,1991,24.9234395534909,million 2017 PPP$
mdg,1992,28.7447626208714,million 2017 PPP$
mdg,1993,26.9388646872353,million 2017 PPP$
mdg,1994,24.2720763672916,million 2017 PPP$
mdg,1995,20.3129404281023,million 2017 PPP$
mdg,1996,17.6390261905274,million 2017 PPP$
mdg,1997,39.7069323115335,million 2017 PPP$
mdg,1998,17.6410934468918,million 2017 PPP$
mdg,1999,14.2295397716651,million 2017 PPP$
mdg,2000,12.7472782417671,million 2017 PPP$
mdg,2001,13.1816802353701,million 2017 PPP$
mdg,2002,10.3071035033856,million 2017 PPP$
mdg,2003,13.5360855389095,million 2017 PPP$
mdg,2004,14.3772798828196,million 2017 PPP$
mdg,2005,14.2554218394497,million 2017 PPP$
mdg,2006,13.2711891141033,million 2017 PPP$
mdg,2007,12.6660000509493,million 2017 PPP$
mdg,2008,14.1653248259342,million 2017 PPP$
mdg,2009,11.5096497801746,million 2017 PPP$
mdg,2010,8.54489098588035,million 2017 PPP$
mdg,2011,8.14910103593732,million 2017 PPP$
mdg,2012,9.02914920264938,million 2017 PPP$
mdg,2013,9.79525677905141,million 2017 PPP$
mdg,2014,10.0046591328836,million 2017 PPP$
mdg,2015,10.0302141339649,million 2017 PPP$
mdg,2016,10.0222595515569,million 2017 PPP$
mdg,2017,9.63659604451033,million 2017 PPP$
mdg,2018,9.64677347902629,million 2017 PPP$
mdg,2019,9.73783755555973,million 2017 PPP$
mdg,2020,9.75345679863471,million 2017 PPP$
mdg,2021,9.66620136392394,million 2017 PPP$
mdg,2022,9.62605082877935,million 2017 PPP$
mex,1888,0,million 2017 PPP$
mex,1889,0,million 2017 PPP$
mex,1890,0,million 2017 PPP$
mex,1891,0,million 2017 PPP$
mex,1892,0,million 2017 PPP$
mex,1893,0,million 2017 PPP$
mex,1894,0,million 2017 PPP$
mex,1895,0,million 2017 PPP$
mex,1896,0,million 2017 PPP$
mex,1897,0,million 2017 PPP$
mex,1898,0,million 2017 PPP$
mex,1899,0,million 2017 PPP$
mex,1900,0,million 2017 PPP$
mex,1901,0,million 2017 PPP$
mex,1902,0,million 2017 PPP$
mex,1903,0,million 2017 PPP$
mex,1904,0,million 2017 PPP$
mex,1905,0,million 2017 PPP$
mex,1906,0,million 2017 PPP$
mex,1907,0,million 2017 PPP$
mex,1908,0,million 2017 PPP$
mex,1909,0,million 2017 PPP$
mex,1910,0,million 2017 PPP$
mex,1911,0,million 2017 PPP$
mex,1912,0,million 2017 PPP$
mex,1913,0,million 2017 PPP$
mex,1914,0,million 2017 PPP$
mex,1915,0,million 2017 PPP$
mex,1916,0,million 2017 PPP$
mex,1917,0,million 2017 PPP$
mex,1918,0,million 2017 PPP$
mex,1919,0,million 2017 PPP$
mex,1920,0,million 2017 PPP$
mex,1921,0,million 2017 PPP$
mex,1922,0,million 2017 PPP$
mex,1923,0,million 2017 PPP$
mex,1924,0,million 2017 PPP$
mex,1925,0,million 2017 PPP$
mex,1926,0,million 2017 PPP$
mex,1927,0,million 2017 PPP$
mex,1928,0,million 2017 PPP$
mex,1929,0,million 2017 PPP$
mex,1930,0,million 2017 PPP$
mex,1931,0,million 2017 PPP$
mex,1932,0,million 2017 PPP$
mex,1933,0,million 2017 PPP$
mex,1934,0,million 2017 PPP$
mex,1935,0,million 2017 PPP$
mex,1936,0,million 2017 PPP$
mex,1937,0,million 2017 PPP$
mex,1938,0,million 2017 PPP$
mex,1939,0,million 2017 PPP$
mex,1940,0,million 2017 PPP$
mex,1941,0,million 2017 PPP$
mex,1942,0,million 2017 PPP$
mex,1943,0,million 2017 PPP$
mex,1944,0,million 2017 PPP$
mex,1945,0,million 2017 PPP$
mex,1946,0,million 2017 PPP$
mex,1947,0.50135995030115,million 2017 PPP$
mex,1948,1.09444841169712,million 2017 PPP$
mex,1949,1.84492547265657,million 2017 PPP$
mex,1950,2.81927363492021,million 2017 PPP$
mex,1951,3.40741562891502,million 2017 PPP$
mex,1952,3.90920390917331,million 2017 PPP$
mex,1953,4.89320199959068,million 2017 PPP$
mex,1954,8.69447412254519,million 2017 PPP$
mex,1955,10.6891977813009,million 2017 PPP$
mex,1956,13.3668682809738,million 2017 PPP$
mex,1957,20.6245178563709,million 2017 PPP$
mex,1958,20.9778882258888,million 2017 PPP$
mex,1959,21.3224036234582,million 2017 PPP$
mex,1960,30.6059719184529,million 2017 PPP$
mex,1961,30.6059719184529,million 2017 PPP$
mex,1962,30.6059719184529,million 2017 PPP$
mex,1963,30.6059719184529,million 2017 PPP$
mex,1964,30.6059719184529,million 2017 PPP$
mex,1965,26.3947933756484,million 2017 PPP$
mex,1966,26.3947933756484,million 2017 PPP$
mex,1967,26.3947933756484,million 2017 PPP$
mex,1968,26.3947933756484,million 2017 PPP$
mex,1969,26.3947933756484,million 2017 PPP$
mex,1970,46.2315270422971,million 2017 PPP$
mex,1971,48.0805849308144,million 2017 PPP$
mex,1972,63.8356757034421,million 2017 PPP$
mex,1973,91.4343886383724,million 2017 PPP$
mex,1974,111.685128398192,million 2017 PPP$
mex,1975,160.974712717652,million 2017 PPP$
mex,1976,147.06613991886,million 2017 PPP$
mex,1977,167.944238605141,million 2017 PPP$
mex,1978,169.181177055289,million 2017 PPP$
mex,1979,226.387675438635,million 2017 PPP$
mex,1980,320.732806302612,million 2017 PPP$
mex,1981,371.330446683318,million 2017 PPP$
mex,1982,276.970076331248,million 2017 PPP$
mex,1983,295.006154601642,million 2017 PPP$
mex,1984,314.216728412076,million 2017 PPP$
mex,1985,334.678280008464,million 2017 PPP$
mex,1986,356.472272101727,million 2017 PPP$
mex,1987,379.685472191842,million 2017 PPP$
mex,1988,404.41029801163,million 2017 PPP$
mex,1989,430.745185465565,million 2017 PPP$
mex,1990,458.794980528483,million 2017 PPP$
mex,1991,488.671356664435,million 2017 PPP$
mex,1992,556.213871003091,million 2017 PPP$
mex,1993,458.422804068755,million 2017 PPP$
mex,1994,467.173211877379,million 2017 PPP$
mex,1995,347.175214943971,million 2017 PPP$
mex,1996,481.774753031257,million 2017 PPP$
mex,1997,487.139864612963,million 2017 PPP$
mex,1998,510.832452800359,million 2017 PPP$
mex,1999,541.039919254632,million 2017 PPP$
mex,2000,564.355770783621,million 2017 PPP$
mex,2001,577.14232372857,million 2017 PPP$
mex,2002,595.100528641332,million 2017 PPP$
mex,2003,624.38855849948,million 2017 PPP$
mex,2004,641.061267334428,million 2017 PPP$
mex,2005,627.026901314547,million 2017 PPP$
mex,2006,683.15834453836,million 2017 PPP$
mex,2007,769.769964374954,million 2017 PPP$
mex,2008,765.199040977625,million 2017 PPP$
mex,2009,805.896541570868,million 2017 PPP$
mex,2010,759.463348202617,million 2017 PPP$
mex,2011,777.655494043627,million 2017 PPP$
mex,2012,755.548735763831,million 2017 PPP$
mex,2013,782.582750855746,million 2017 PPP$
mex,2014,774.310417564256,million 2017 PPP$
mex,2015,686.807480035361,million 2017 PPP$
mex,2016,624.788684423676,million 2017 PPP$
mex,2017,596.350790635981,million 2017 PPP$
mex,2018,584.060434216924,million 2017 PPP$
mex,2019,536.469270202478,million 2017 PPP$
mex,2020,632.216896890619,million 2017 PPP$
mex,2021,490.312221551588,million 2017 PPP$
mex,2022,508.188663304649,million 2017 PPP$
mlt,1888,0,million 2017 PPP$
mlt,1889,0,million 2017 PPP$
mlt,1890,0,million 2017 PPP$
mlt,1891,0,million 2017 PPP$
mlt,1892,0,million 2017 PPP$
mlt,1893,0,million 2017 PPP$
mlt,1894,0,million 2017 PPP$
mlt,1895,0,million 2017 PPP$
mlt,1896,0,million 2017 PPP$
mlt,1897,0,million 2017 PPP$
mlt,1898,0,million 2017 PPP$
mlt,1899,0,million 2017 PPP$
mlt,1900,0,million 2017 PPP$
mlt,1901,0,million 2017 PPP$
mlt,1902,0,million 2017 PPP$
mlt,1903,0,million 2017 PPP$
mlt,1904,0,million 2017 PPP$
mlt,1905,0,million 2017 PPP$
mlt,1906,0,million 2017 PPP$
mlt,1907,0,million 2017 PPP$
mlt,1908,0,million 2017 PPP$
mlt,1909,0,million 2017 PPP$
mlt,1910,0,million 2017 PPP$
mlt,1911,0,million 2017 PPP$
mlt,1912,0,million 2017 PPP$
mlt,1913,0,million 2017 PPP$
mlt,1914,0,million 2017 PPP$
mlt,1915,0,million 2017 PPP$
mlt,1916,0,million 2017 PPP$
mlt,1917,0,million 2017 PPP$
mlt,1918,0,million 2017 PPP$
mlt,1919,0,million 2017 PPP$
mlt,1920,0,million 2017 PPP$
mlt,1921,0,million 2017 PPP$
mlt,1922,0,million 2017 PPP$
mlt,1923,0,million 2017 PPP$
mlt,1924,0,million 2017 PPP$
mlt,1925,0,million 2017 PPP$
mlt,1926,0,million 2017 PPP$
mlt,1927,0,million 2017 PPP$
mlt,1928,0,million 2017 PPP$
mlt,1929,0,million 2017 PPP$
mlt,1930,0,million 2017 PPP$
mlt,1931,0,million 2017 PPP$
mlt,1932,0,million 2017 PPP$
mlt,1933,0,million 2017 PPP$
mlt,1934,0,million 2017 PPP$
mlt,1935,0,million 2017 PPP$
mlt,1936,0,million 2017 PPP$
mlt,1937,0,million 2017 PPP$
mlt,1938,0,million 2017 PPP$
mlt,1939,0,million 2017 PPP$
mlt,1940,0,million 2017 PPP$
mlt,1941,0,million 2017 PPP$
mlt,1942,0,million 2017 PPP$
mlt,1943,0,million 2017 PPP$
mlt,1944,0,million 2017 PPP$
mlt,1945,0,million 2017 PPP$
mlt,1946,0,million 2017 PPP$
mlt,1947,0,million 2017 PPP$
mlt,1948,0,million 2017 PPP$
mlt,1949,0,million 2017 PPP$
mlt,1950,0,million 2017 PPP$
mlt,1951,0,million 2017 PPP$
mlt,1952,0,million 2017 PPP$
mlt,1953,0,million 2017 PPP$
mlt,1954,0,million 2017 PPP$
mlt,1955,0,million 2017 PPP$
mlt,1956,0,million 2017 PPP$
mlt,1957,0,million 2017 PPP$
mlt,1958,0,million 2017 PPP$
mlt,1959,0,million 2017 PPP$
mlt,1960,0,million 2017 PPP$
mlt,1961,0,million 2017 PPP$
mlt,1962,0,million 2017 PPP$
mlt,1963,0,million 2017 PPP$
mlt,1964,0,million 2017 PPP$
mlt,1965,0,million 2017 PPP$
mlt,1966,0,million 2017 PPP$
mlt,1967,0,million 2017 PPP$
mlt,1968,0,million 2017 PPP$
mlt,1969,0,million 2017 PPP$
mlt,1970,0,million 2017 PPP$
mlt,1971,0,million 2017 PPP$
mlt,1972,0,million 2017 PPP$
mlt,1973,0,million 2017 PPP$
mlt,1974,0,million 2017 PPP$
mlt,1975,0,million 2017 PPP$
mlt,1976,0,million 2017 PPP$
mlt,1977,0,million 2017 PPP$
mlt,1978,0,million 2017 PPP$
mlt,1979,0,million 2017 PPP$
mlt,1980,0,million 2017 PPP$
mlt,1981,0,million 2017 PPP$
mlt,1982,0,million 2017 PPP$
mlt,1983,0,million 2017 PPP$
mlt,1984,0,million 2017 PPP$
mlt,1985,0,million 2017 PPP$
mlt,1986,0,million 2017 PPP$
mlt,1987,0,million 2017 PPP$
mlt,1988,0,million 2017 PPP$
mlt,1989,0,million 2017 PPP$
mlt,1990,0,million 2017 PPP$
mlt,1991,0,million 2017 PPP$
mlt,1992,0,million 2017 PPP$
mlt,1993,0,million 2017 PPP$
mlt,1994,0,million 2017 PPP$
mlt,1995,0,million 2017 PPP$
mlt,1996,0,million 2017 PPP$
mlt,1997,0,million 2017 PPP$
mlt,1998,0,million 2017 PPP$
mlt,1999,0,million 2017 PPP$
mlt,2000,0,million 2017 PPP$
mlt,2001,0,million 2017 PPP$
mlt,2002,4.08266295971163,million 2017 PPP$
mlt,2003,0.768838958673246,million 2017 PPP$
mlt,2004,0.446801959278963,million 2017 PPP$
mlt,2005,1.25295913442109,million 2017 PPP$
mlt,2006,1.72275613159196,million 2017 PPP$
mlt,2007,0.783571915803453,million 2017 PPP$
mlt,2008,1.86650159676506,million 2017 PPP$
mlt,2009,2.1682895146953,million 2017 PPP$
mlt,2010,1.5834571187159,million 2017 PPP$
mlt,2011,1.76426996241565,million 2017 PPP$
mlt,2012,2.49257667963819,million 2017 PPP$
mlt,2013,11.4676707285748,million 2017 PPP$
mlt,2014,2.13325417455847,million 2017 PPP$
mlt,2015,6.06530896834634,million 2017 PPP$
mlt,2016,1.1982630340013,million 2017 PPP$
mlt,2017,0.971994651817633,million 2017 PPP$
mlt,2018,1.38030546556414,million 2017 PPP$
mlt,2019,1.61129075103838,million 2017 PPP$
mlt,2020,1.27090334177963,million 2017 PPP$
mlt,2021,1.70922852865625,million 2017 PPP$
mlt,2022,1.8460936494993,million 2017 PPP$
mng,1888,0,million 2017 PPP$
mng,1889,0,million 2017 PPP$
mng,1890,0,million 2017 PPP$
mng,1891,0,million 2017 PPP$
mng,1892,0,million 2017 PPP$
mng,1893,0,million 2017 PPP$
mng,1894,0,million 2017 PPP$
mng,1895,0,million 2017 PPP$
mng,1896,0,million 2017 PPP$
mng,1897,0,million 2017 PPP$
mng,1898,0,million 2017 PPP$
mng,1899,0,million 2017 PPP$
mng,1900,0,million 2017 PPP$
mng,1901,0,million 2017 PPP$
mng,1902,0,million 2017 PPP$
mng,1903,0,million 2017 PPP$
mng,1904,0,million 2017 PPP$
mng,1905,0,million 2017 PPP$
mng,1906,0,million 2017 PPP$
mng,1907,0,million 2017 PPP$
mng,1908,0,million 2017 PPP$
mng,1909,0,million 2017 PPP$
mng,1910,0,million 2017 PPP$
mng,1911,0,million 2017 PPP$
mng,1912,0,million 2017 PPP$
mng,1913,0,million 2017 PPP$
mng,1914,0,million 2017 PPP$
mng,1915,0,million 2017 PPP$
mng,1916,0,million 2017 PPP$
mng,1917,0,million 2017 PPP$
mng,1918,0,million 2017 PPP$
mng,1919,0,million 2017 PPP$
mng,1920,0,million 2017 PPP$
mng,1921,0,million 2017 PPP$
mng,1922,0,million 2017 PPP$
mng,1923,0,million 2017 PPP$
mng,1924,0,million 2017 PPP$
mng,1925,0,million 2017 PPP$
mng,1926,0,million 2017 PPP$
mng,1927,0,million 2017 PPP$
mng,1928,0,million 2017 PPP$
mng,1929,0,million 2017 PPP$
mng,1930,0,million 2017 PPP$
mng,1931,0,million 2017 PPP$
mng,1932,0,million 2017 PPP$
mng,1933,0,million 2017 PPP$
mng,1934,0,million 2017 PPP$
mng,1935,0,million 2017 PPP$
mng,1936,0,million 2017 PPP$
mng,1937,0,million 2017 PPP$
mng,1938,0,million 2017 PPP$
mng,1939,0,million 2017 PPP$
mng,1940,0,million 2017 PPP$
mng,1941,0,million 2017 PPP$
mng,1942,0,million 2017 PPP$
mng,1943,0,million 2017 PPP$
mng,1944,0,million 2017 PPP$
mng,1945,0,million 2017 PPP$
mng,1946,0,million 2017 PPP$
mng,1947,0,million 2017 PPP$
mng,1948,0,million 2017 PPP$
mng,1949,0,million 2017 PPP$
mng,1950,0,million 2017 PPP$
mng,1951,0,million 2017 PPP$
mng,1952,0,million 2017 PPP$
mng,1953,0,million 2017 PPP$
mng,1954,0,million 2017 PPP$
mng,1955,0,million 2017 PPP$
mng,1956,0,million 2017 PPP$
mng,1957,0,million 2017 PPP$
mng,1958,0,million 2017 PPP$
mng,1959,0,million 2017 PPP$
mng,1960,0,million 2017 PPP$
mng,1961,0,million 2017 PPP$
mng,1962,0,million 2017 PPP$
mng,1963,0,million 2017 PPP$
mng,1964,0,million 2017 PPP$
mng,1965,0,million 2017 PPP$
mng,1966,0,million 2017 PPP$
mng,1967,0,million 2017 PPP$
mng,1968,0,million 2017 PPP$
mng,1969,0,million 2017 PPP$
mng,1970,0,million 2017 PPP$
mng,1971,0,million 2017 PPP$
mng,1972,0,million 2017 PPP$
mng,1973,0,million 2017 PPP$
mng,1974,0,million 2017 PPP$
mng,1975,0,million 2017 PPP$
mng,1976,0,million 2017 PPP$
mng,1977,0,million 2017 PPP$
mng,1978,0,million 2017 PPP$
mng,1979,0,million 2017 PPP$
mng,1980,0,million 2017 PPP$
mng,1981,0,million 2017 PPP$
mng,1982,0,million 2017 PPP$
mng,1983,0,million 2017 PPP$
mng,1984,0,million 2017 PPP$
mng,1985,0,million 2017 PPP$
mng,1986,0,million 2017 PPP$
mng,1987,0,million 2017 PPP$
mng,1988,0,million 2017 PPP$
mng,1989,0,million 2017 PPP$
mng,1990,0,million 2017 PPP$
mng,1991,0,million 2017 PPP$
mng,1992,0,million 2017 PPP$
mng,1993,0,million 2017 PPP$
mng,1994,0,million 2017 PPP$
mng,1995,0,million 2017 PPP$
mng,1996,0,million 2017 PPP$
mng,1997,0,million 2017 PPP$
mng,1998,0,million 2017 PPP$
mng,1999,0,million 2017 PPP$
mng,2000,0,million 2017 PPP$
mng,2001,0,million 2017 PPP$
mng,2002,0,million 2017 PPP$
mng,2003,0,million 2017 PPP$
mng,2004,0,million 2017 PPP$
mng,2005,0,million 2017 PPP$
mng,2006,0,million 2017 PPP$
mng,2007,0,million 2017 PPP$
mng,2008,0,million 2017 PPP$
mng,2009,0,million 2017 PPP$
mng,2010,0,million 2017 PPP$
mng,2011,0,million 2017 PPP$
mng,2012,0,million 2017 PPP$
mng,2013,10.3109186210296,million 2017 PPP$
mng,2014,10.2872851520272,million 2017 PPP$
mng,2015,9.3416604027603,million 2017 PPP$
mng,2016,8.23897003296004,million 2017 PPP$
mng,2017,5.84119010773272,million 2017 PPP$
mng,2018,4.87182586767242,million 2017 PPP$
mng,2019,5.03763908148059,million 2017 PPP$
mng,2020,5.22139056319756,million 2017 PPP$
mng,2021,5.31011069787883,million 2017 PPP$
mng,2022,5.4237262001775,million 2017 PPP$
moz,1888,0,million 2017 PPP$
moz,1889,0,million 2017 PPP$
moz,1890,0,million 2017 PPP$
moz,1891,0,million 2017 PPP$
moz,1892,0,million 2017 PPP$
moz,1893,0,million 2017 PPP$
moz,1894,0,million 2017 PPP$
moz,1895,0,million 2017 PPP$
moz,1896,0,million 2017 PPP$
moz,1897,0,million 2017 PPP$
moz,1898,0,million 2017 PPP$
moz,1899,0,million 2017 PPP$
moz,1900,0,million 2017 PPP$
moz,1901,0,million 2017 PPP$
moz,1902,0,million 2017 PPP$
moz,1903,0,million 2017 PPP$
moz,1904,0,million 2017 PPP$
moz,1905,0,million 2017 PPP$
moz,1906,0,million 2017 PPP$
moz,1907,0,million 2017 PPP$
moz,1908,0,million 2017 PPP$
moz,1909,0,million 2017 PPP$
moz,1910,0,million 2017 PPP$
moz,1911,0,million 2017 PPP$
moz,1912,0,million 2017 PPP$
moz,1913,0,million 2017 PPP$
moz,1914,0,million 2017 PPP$
moz,1915,0,million 2017 PPP$
moz,1916,0,million 2017 PPP$
moz,1917,0,million 2017 PPP$
moz,1918,0,million 2017 PPP$
moz,1919,0,million 2017 PPP$
moz,1920,0,million 2017 PPP$
moz,1921,0,million 2017 PPP$
moz,1922,0,million 2017 PPP$
moz,1923,0,million 2017 PPP$
moz,1924,0,million 2017 PPP$
moz,1925,0,million 2017 PPP$
moz,1926,0,million 2017 PPP$
moz,1927,0,million 2017 PPP$
moz,1928,0,million 2017 PPP$
moz,1929,0,million 2017 PPP$
moz,1930,0,million 2017 PPP$
moz,1931,0,million 2017 PPP$
moz,1932,0,million 2017 PPP$
moz,1933,0,million 2017 PPP$
moz,1934,0,million 2017 PPP$
moz,1935,0,million 2017 PPP$
moz,1936,0,million 2017 PPP$
moz,1937,0,million 2017 PPP$
moz,1938,0,million 2017 PPP$
moz,1939,0,million 2017 PPP$
moz,1940,0,million 2017 PPP$
moz,1941,0,million 2017 PPP$
moz,1942,0,million 2017 PPP$
moz,1943,0,million 2017 PPP$
moz,1944,0,million 2017 PPP$
moz,1945,0,million 2017 PPP$
moz,1946,0,million 2017 PPP$
moz,1947,0,million 2017 PPP$
moz,1948,0,million 2017 PPP$
moz,1949,0,million 2017 PPP$
moz,1950,0,million 2017 PPP$
moz,1951,0,million 2017 PPP$
moz,1952,0,million 2017 PPP$
moz,1953,0,million 2017 PPP$
moz,1954,0,million 2017 PPP$
moz,1955,0,million 2017 PPP$
moz,1956,0,million 2017 PPP$
moz,1957,0,million 2017 PPP$
moz,1958,0,million 2017 PPP$
moz,1959,0,million 2017 PPP$
moz,1960,0,million 2017 PPP$
moz,1961,16.5094454331904,million 2017 PPP$
moz,1962,16.5094454331904,million 2017 PPP$
moz,1963,16.5094454331904,million 2017 PPP$
moz,1964,16.5094454331904,million 2017 PPP$
moz,1965,16.5094454331904,million 2017 PPP$
moz,1966,16.5094454331904,million 2017 PPP$
moz,1967,16.5094454331904,million 2017 PPP$
moz,1968,16.5094454331904,million 2017 PPP$
moz,1969,16.5094454331904,million 2017 PPP$
moz,1970,16.5094454331904,million 2017 PPP$
moz,1971,17.779402774205,million 2017 PPP$
moz,1972,17.779402774205,million 2017 PPP$
moz,1973,17.779402774205,million 2017 PPP$
