gtap12,year,rd_stock,unit
ago,2004,95.13308050658713,million 2017 PPP$
ago,2005,98.25295799427677,million 2017 PPP$
ago,2006,101.95335354539459,million 2017 PPP$
ago,2007,106.05192891158723,million 2017 PPP$
ago,2008,110.85491613776098,million 2017 PPP$
ago,2009,116.43036735574057,million 2017 PPP$
ago,2010,123.24741342115077,million 2017 PPP$
ago,2011,131.64699813127382,million 2017 PPP$
ago,2012,141.42869924981682,million 2017 PPP$
ago,2013,151.72168185206107,million 2017 PPP$
ago,2014,162.14504309990915,million 2017 PPP$
ago,2015,172.80798038799955,million 2017 PPP$
ago,2016,183.5541741925298,million 2017 PPP$
ago,2017,194.3641784506618,million 2017 PPP$
ago,2018,205.08496430674566,million 2017 PPP$
ago,2019,215.06708462051705,million 2017 PPP$
ago,2020,223.76607881591255,million 2017 PPP$
ago,2021,231.24854376048359,million 2017 PPP$
ago,2022,238.16421146245878,million 2017 PPP$
alb,2004,0,million 2017 PPP$
alb,2005,0,million 2017 PPP$
alb,2006,0,million 2017 PPP$
alb,2007,0,million 2017 PPP$
alb,2008,0,million 2017 PPP$
alb,2009,0,million 2017 PPP$
alb,2010,0,million 2017 PPP$
alb,2011,0,million 2017 PPP$
alb,2012,0,million 2017 PPP$
alb,2013,0,million 2017 PPP$
alb,2014,0,million 2017 PPP$
alb,2015,0,million 2017 PPP$
alb,2016,0,million 2017 PPP$
alb,2017,0,million 2017 PPP$
alb,2018,0,million 2017 PPP$
alb,2019,0,million 2017 PPP$
alb,2020,0,million 2017 PPP$
alb,2021,0,million 2017 PPP$
alb,2022,0,million 2017 PPP$
are,2004,64.0138953643043,million 2017 PPP$
are,2005,67.0038289467316,million 2017 PPP$
are,2006,68.91774204651617,million 2017 PPP$
are,2007,69.53178452272697,million 2017 PPP$
are,2008,68.8431776893433,million 2017 PPP$
are,2009,67.04203505336434,million 2017 PPP$
are,2010,64.53709484497267,million 2017 PPP$
are,2011,61.73487624585923,million 2017 PPP$
are,2012,58.81551915818261,million 2017 PPP$
are,2013,55.895069998905356,million 2017 PPP$
are,2014,53.18529596932292,million 2017 PPP$
are,2015,50.89282481072871,million 2017 PPP$
are,2016,49.294742623064074,million 2017 PPP$
are,2017,48.62659814060843,million 2017 PPP$
are,2018,48.87485040987241,million 2017 PPP$
are,2019,49.79679183179493,million 2017 PPP$
are,2020,51.1227129494889,million 2017 PPP$
are,2021,52.85233726593201,million 2017 PPP$
are,2022,55.01521634755134,million 2017 PPP$
arg,2004,5655.44556153973,million 2017 PPP$
arg,2005,5708.644945969997,million 2017 PPP$
arg,2006,5728.303171566934,million 2017 PPP$
arg,2007,5715.962899424225,million 2017 PPP$
arg,2008,5674.444350515908,million 2017 PPP$
arg,2009,5610.083277701374,million 2017 PPP$
arg,2010,5546.155377475675,million 2017 PPP$
arg,2011,5499.555997489082,million 2017 PPP$
arg,2012,5507.893296582161,million 2017 PPP$
arg,2013,5580.277475724092,million 2017 PPP$
arg,2014,5723.315863046956,million 2017 PPP$
arg,2015,5932.201253538168,million 2017 PPP$
arg,2016,6184.20949528111,million 2017 PPP$
arg,2017,6465.760213088076,million 2017 PPP$
arg,2018,6762.865486698142,million 2017 PPP$
arg,2019,7052.311873881178,million 2017 PPP$
arg,2020,7326.2586041519735,million 2017 PPP$
arg,2021,7571.742151486839,million 2017 PPP$
arg,2022,7771.143873351661,million 2017 PPP$
arm,2004,0,million 2017 PPP$
arm,2005,0,million 2017 PPP$
arm,2006,0,million 2017 PPP$
arm,2007,0,million 2017 PPP$
arm,2008,0,million 2017 PPP$
arm,2009,0,million 2017 PPP$
arm,2010,0,million 2017 PPP$
arm,2011,0,million 2017 PPP$
arm,2012,0,million 2017 PPP$
arm,2013,0.027602690848643634,million 2017 PPP$
arm,2014,0.2094824997379437,million 2017 PPP$
arm,2015,0.6282331473608315,million 2017 PPP$
arm,2016,1.3075695248780859,million 2017 PPP$
arm,2017,2.094592332819207,million 2017 PPP$
arm,2018,2.8974385594437315,million 2017 PPP$
arm,2019,3.8411496153603744,million 2017 PPP$
arm,2020,4.917190715840286,million 2017 PPP$
arm,2021,5.957833892630739,million 2017 PPP$
arm,2022,6.8312044353702,million 2017 PPP$
aus,2004,8975.320346556515,million 2017 PPP$
aus,2005,9074.574396842072,million 2017 PPP$
aus,2006,9176.421309752943,million 2017 PPP$
aus,2007,9274.902427400524,million 2017 PPP$
aus,2008,9364.839840256283,million 2017 PPP$
aus,2009,9442.245819878932,million 2017 PPP$
aus,2010,9503.721845881371,million 2017 PPP$
aus,2011,9547.126586632658,million 2017 PPP$
aus,2012,9574.762327396818,million 2017 PPP$
aus,2013,9593.961185138674,million 2017 PPP$
aus,2014,9613.570480276372,million 2017 PPP$
aus,2015,9646.110712636322,million 2017 PPP$
aus,2016,9695.35751931762,million 2017 PPP$
aus,2017,9764.472121904839,million 2017 PPP$
aus,2018,9854.64870486668,million 2017 PPP$
aus,2019,9965.565704624914,million 2017 PPP$
aus,2020,10096.194584400548,million 2017 PPP$
aus,2021,10240.123109034552,million 2017 PPP$
aus,2022,10388.971699563423,million 2017 PPP$
aut,2004,1409.2216625605868,million 2017 PPP$
aut,2005,1471.4043176731823,million 2017 PPP$
aut,2006,1533.929372783598,million 2017 PPP$
aut,2007,1594.1558675378014,million 2017 PPP$
aut,2008,1650.074512656576,million 2017 PPP$
aut,2009,1700.5992160447233,million 2017 PPP$
aut,2010,1745.9400464611942,million 2017 PPP$
aut,2011,1787.5528310460668,million 2017 PPP$
aut,2012,1827.8218444227568,million 2017 PPP$
aut,2013,1868.754940884947,million 2017 PPP$
aut,2014,1911.316432634756,million 2017 PPP$
aut,2015,1954.97298048178,million 2017 PPP$
aut,2016,1997.6189848664144,million 2017 PPP$
aut,2017,2036.9738357014185,million 2017 PPP$
aut,2018,2070.7782126319457,million 2017 PPP$
aut,2019,2097.1492055032077,million 2017 PPP$
aut,2020,2114.8362653482227,million 2017 PPP$
aut,2021,2123.762562953071,million 2017 PPP$
aut,2022,2124.8965575919333,million 2017 PPP$
aze,2004,0,million 2017 PPP$
aze,2005,0,million 2017 PPP$
aze,2006,0,million 2017 PPP$
aze,2007,0,million 2017 PPP$
aze,2008,0,million 2017 PPP$
aze,2009,0,million 2017 PPP$
aze,2010,0,million 2017 PPP$
aze,2011,0,million 2017 PPP$
aze,2012,0,million 2017 PPP$
aze,2013,0.807024878525896,million 2017 PPP$
aze,2014,6.012217693710036,million 2017 PPP$
aze,2015,16.778399928322003,million 2017 PPP$
aze,2016,30.682434474236874,million 2017 PPP$
aze,2017,43.55443129978768,million 2017 PPP$
aze,2018,52.21042357205302,million 2017 PPP$
aze,2019,58.94088929211834,million 2017 PPP$
aze,2020,66.6547370795141,million 2017 PPP$
aze,2021,75.78762970913093,million 2017 PPP$
aze,2022,84.79879504398919,million 2017 PPP$
bdi,2004,95.98114392874885,million 2017 PPP$
bdi,2005,88.47120845213874,million 2017 PPP$
bdi,2006,84.61746857383088,million 2017 PPP$
bdi,2007,84.26565577275768,million 2017 PPP$
bdi,2008,87.55451918961508,million 2017 PPP$
bdi,2009,94.15354875914561,million 2017 PPP$
bdi,2010,102.55725953644625,million 2017 PPP$
bdi,2011,110.58112900751196,million 2017 PPP$
bdi,2012,117.20877327570993,million 2017 PPP$
bdi,2013,121.40398880512761,million 2017 PPP$
bdi,2014,123.37189263768843,million 2017 PPP$
bdi,2015,124.04354018339397,million 2017 PPP$
bdi,2016,123.49545485356944,million 2017 PPP$
bdi,2017,121.24691198537512,million 2017 PPP$
bdi,2018,117.12180192454004,million 2017 PPP$
bdi,2019,110.72792897593004,million 2017 PPP$
bdi,2020,102.46237236480546,million 2017 PPP$
bdi,2021,93.17611079393363,million 2017 PPP$
bdi,2022,83.83287581960637,million 2017 PPP$
bel,2004,2207.5781926117415,million 2017 PPP$
bel,2005,2292.3770131369556,million 2017 PPP$
bel,2006,2386.69730959709,million 2017 PPP$
bel,2007,2488.458292972645,million 2017 PPP$
bel,2008,2593.543017922852,million 2017 PPP$
bel,2009,2696.8066267929785,million 2017 PPP$
bel,2010,2794.7744599469456,million 2017 PPP$
bel,2011,2886.5249478072483,million 2017 PPP$
bel,2012,2973.8339018225056,million 2017 PPP$
bel,2013,3059.542105758295,million 2017 PPP$
bel,2014,3147.285448071024,million 2017 PPP$
bel,2015,3237.271029754032,million 2017 PPP$
bel,2016,3333.293804939311,million 2017 PPP$
bel,2017,3434.2745138798437,million 2017 PPP$
bel,2018,3538.8051545665817,million 2017 PPP$
bel,2019,3644.2972018317996,million 2017 PPP$
bel,2020,3747.047756678152,million 2017 PPP$
bel,2021,3844.290849202312,million 2017 PPP$
bel,2022,3933.560862622248,million 2017 PPP$
ben,2004,172.43781433601958,million 2017 PPP$
ben,2005,166.65143416022028,million 2017 PPP$
ben,2006,163.88419935501022,million 2017 PPP$
ben,2007,163.82793800119452,million 2017 PPP$
ben,2008,165.45362108440278,million 2017 PPP$
ben,2009,168.44422036376554,million 2017 PPP$
ben,2010,171.9355325763765,million 2017 PPP$
ben,2011,175.8376256505239,million 2017 PPP$
ben,2012,180.49687565325834,million 2017 PPP$
ben,2013,185.19603436181217,million 2017 PPP$
ben,2014,188.68965317778364,million 2017 PPP$
ben,2015,190.9617082180691,million 2017 PPP$
ben,2016,192.40113199062813,million 2017 PPP$
ben,2017,194.55028629155495,million 2017 PPP$
ben,2018,201.33684593208997,million 2017 PPP$
ben,2019,216.7033291699667,million 2017 PPP$
ben,2020,239.35878284540115,million 2017 PPP$
ben,2021,264.9134978316834,million 2017 PPP$
ben,2022,289.55474781027317,million 2017 PPP$
bfa,2004,219.66280559030074,million 2017 PPP$
bfa,2005,222.8609097736119,million 2017 PPP$
bfa,2006,226.57877763725594,million 2017 PPP$
bfa,2007,227.96451077289456,million 2017 PPP$
bfa,2008,226.60401427975273,million 2017 PPP$
bfa,2009,221.9577161208838,million 2017 PPP$
bfa,2010,215.85548623048263,million 2017 PPP$
bfa,2011,210.15962640768373,million 2017 PPP$
bfa,2012,207.05017224732973,million 2017 PPP$
bfa,2013,206.7350965673276,million 2017 PPP$
bfa,2014,211.32652036845803,million 2017 PPP$
bfa,2015,222.49387160002783,million 2017 PPP$
bfa,2016,239.26538775684782,million 2017 PPP$
bfa,2017,258.6024560189029,million 2017 PPP$
bfa,2018,275.8453089810389,million 2017 PPP$
bfa,2019,290.3998959510474,million 2017 PPP$
bfa,2020,299.8213314109735,million 2017 PPP$
bfa,2021,303.777085482514,million 2017 PPP$
bfa,2022,302.4996404921437,million 2017 PPP$
bgd,2004,1538.2477868670758,million 2017 PPP$
bgd,2005,1557.7346515024908,million 2017 PPP$
bgd,2006,1557.9063440313535,million 2017 PPP$
bgd,2007,1561.549887874353,million 2017 PPP$
bgd,2008,1584.6005339310261,million 2017 PPP$
bgd,2009,1628.0649011000655,million 2017 PPP$
bgd,2010,1688.9882487427737,million 2017 PPP$
bgd,2011,1767.2659292050084,million 2017 PPP$
bgd,2012,1864.8059821577244,million 2017 PPP$
bgd,2013,1974.9494765961983,million 2017 PPP$
bgd,2014,2088.6056370536903,million 2017 PPP$
bgd,2015,2198.078862741806,million 2017 PPP$
bgd,2016,2296.805019298671,million 2017 PPP$
bgd,2017,2378.5350649423553,million 2017 PPP$
bgd,2018,2436.9629626968235,million 2017 PPP$
bgd,2019,2474.031877465677,million 2017 PPP$
bgd,2020,2495.4262664854364,million 2017 PPP$
bgd,2021,2508.323142496077,million 2017 PPP$
bgd,2022,2519.189943525728,million 2017 PPP$
bgr,2004,718.7323769354471,million 2017 PPP$
bgr,2005,680.0382302832801,million 2017 PPP$
bgr,2006,644.7096510154228,million 2017 PPP$
bgr,2007,612.3905429550304,million 2017 PPP$
bgr,2008,583.549011996504,million 2017 PPP$
bgr,2009,554.414517820518,million 2017 PPP$
bgr,2010,526.0799397998111,million 2017 PPP$
bgr,2011,495.5867868214418,million 2017 PPP$
bgr,2012,460.61042225832153,million 2017 PPP$
bgr,2013,424.16512971421037,million 2017 PPP$
bgr,2014,391.0518342425973,million 2017 PPP$
bgr,2015,361.86355311190397,million 2017 PPP$
bgr,2016,337.7862513477921,million 2017 PPP$
bgr,2017,319.3068801675729,million 2017 PPP$
bgr,2018,308.20469480752,million 2017 PPP$
bgr,2019,303.99675979029604,million 2017 PPP$
bgr,2020,308.9147537687206,million 2017 PPP$
bgr,2021,322.8757462559224,million 2017 PPP$
bgr,2022,342.32885414418615,million 2017 PPP$
bhr,2004,0,million 2017 PPP$
bhr,2005,0,million 2017 PPP$
bhr,2006,0,million 2017 PPP$
bhr,2007,0,million 2017 PPP$
bhr,2008,0,million 2017 PPP$
bhr,2009,0,million 2017 PPP$
bhr,2010,0,million 2017 PPP$
bhr,2011,0,million 2017 PPP$
bhr,2012,0,million 2017 PPP$
bhr,2013,0,million 2017 PPP$
bhr,2014,0,million 2017 PPP$
bhr,2015,0,million 2017 PPP$
bhr,2016,0,million 2017 PPP$
bhr,2017,0,million 2017 PPP$
bhr,2018,0,million 2017 PPP$
bhr,2019,0,million 2017 PPP$
bhr,2020,0,million 2017 PPP$
bhr,2021,0,million 2017 PPP$
bhr,2022,0,million 2017 PPP$
blr,2004,0,million 2017 PPP$
blr,2005,0,million 2017 PPP$
blr,2006,0,million 2017 PPP$
blr,2007,0,million 2017 PPP$
blr,2008,0,million 2017 PPP$
blr,2009,0,million 2017 PPP$
blr,2010,0,million 2017 PPP$
blr,2011,0,million 2017 PPP$
blr,2012,0.4074299440522284,million 2017 PPP$
blr,2013,3.0507776446468866,million 2017 PPP$
blr,2014,8.462705760005624,million 2017 PPP$
blr,2015,14.946320688841624,million 2017 PPP$
blr,2016,20.598849012586573,million 2017 PPP$
blr,2017,24.71926592806992,million 2017 PPP$
blr,2018,27.783475572820635,million 2017 PPP$
blr,2019,30.725131395665244,million 2017 PPP$
blr,2020,33.92651018377968,million 2017 PPP$
blr,2021,37.17159372575928,million 2017 PPP$
blr,2022,40.075575019786605,million 2017 PPP$
bol,2004,140.2027110706827,million 2017 PPP$
bol,2005,139.14037373194242,million 2017 PPP$
bol,2006,140.29008763108783,million 2017 PPP$
bol,2007,144.3621948208748,million 2017 PPP$
bol,2008,151.75669455357865,million 2017 PPP$
bol,2009,162.93208773989377,million 2017 PPP$
bol,2010,178.26551193265644,million 2017 PPP$
bol,2011,198.1033356056215,million 2017 PPP$
bol,2012,222.79481040034418,million 2017 PPP$
bol,2013,252.7388879745091,million 2017 PPP$
bol,2014,288.0124207439895,million 2017 PPP$
bol,2015,328.20682269565083,million 2017 PPP$
bol,2016,372.3058348914431,million 2017 PPP$
bol,2017,418.86431847062613,million 2017 PPP$
bol,2018,466.99214903224254,million 2017 PPP$
bol,2019,514.666579173101,million 2017 PPP$
bol,2020,560.9254389486317,million 2017 PPP$
bol,2021,604.73354534751,million 2017 PPP$
bol,2022,644.7951319949467,million 2017 PPP$
bra,2004,19622.463766424233,million 2017 PPP$
bra,2005,19836.386810477226,million 2017 PPP$
bra,2006,19979.62457795513,million 2017 PPP$
bra,2007,20056.979281678323,million 2017 PPP$
bra,2008,20054.700018357038,million 2017 PPP$
bra,2009,20016.87131340913,million 2017 PPP$
bra,2010,19946.914327310085,million 2017 PPP$
bra,2011,19861.7531227065,million 2017 PPP$
bra,2012,19792.459481452337,million 2017 PPP$
bra,2013,19766.862812133564,million 2017 PPP$
bra,2014,19832.32962333231,million 2017 PPP$
bra,2015,20013.386703299147,million 2017 PPP$
bra,2016,20334.836143272234,million 2017 PPP$
bra,2017,20788.953839417336,million 2017 PPP$
bra,2018,21394.721746223437,million 2017 PPP$
bra,2019,22105.671299839105,million 2017 PPP$
bra,2020,22908.309942345215,million 2017 PPP$
bra,2021,23776.6233469227,million 2017 PPP$
bra,2022,24663.098001564795,million 2017 PPP$
brn,2004,37.84838576877448,million 2017 PPP$
brn,2005,38.68896695841399,million 2017 PPP$
brn,2006,39.54821675761304,million 2017 PPP$
brn,2007,40.42654978067323,million 2017 PPP$
brn,2008,41.32438985013519,million 2017 PPP$
brn,2009,42.242170201285916,million 2017 PPP$
brn,2010,43.18033369120803,million 2017 PPP$
brn,2011,44.13933301247188,million 2017 PPP$
brn,2012,45.11963091157353,million 2017 PPP$
brn,2013,46.12170041222411,million 2017 PPP$
brn,2014,47.146025043598215,million 2017 PPP$
brn,2015,48.1930990736515,million 2017 PPP$
brn,2016,49.26342774762012,million 2017 PPP$
brn,2017,50.35752753181696,million 2017 PPP$
brn,2018,51.47592636284245,million 2017 PPP$
brn,2019,52.61540663821336,million 2017 PPP$
brn,2020,53.77425374251935,million 2017 PPP$
brn,2021,55.052297679532415,million 2017 PPP$
brn,2022,56.51983096852982,million 2017 PPP$
bwa,2004,147.97752791232318,million 2017 PPP$
bwa,2005,154.7591711932959,million 2017 PPP$
bwa,2006,161.7588077795777,million 2017 PPP$
bwa,2007,170.43399506582745,million 2017 PPP$
bwa,2008,180.792916221409,million 2017 PPP$
bwa,2009,191.02845662616465,million 2017 PPP$
bwa,2010,198.7965392993466,million 2017 PPP$
bwa,2011,202.4158288835203,million 2017 PPP$
bwa,2012,201.0718548730718,million 2017 PPP$
bwa,2013,195.0609335958478,million 2017 PPP$
bwa,2014,185.982288093021,million 2017 PPP$
bwa,2015,175.6201352970139,million 2017 PPP$
bwa,2016,165.6533975087252,million 2017 PPP$
bwa,2017,156.73338132980788,million 2017 PPP$
bwa,2018,149.39415482588777,million 2017 PPP$
bwa,2019,143.5318317163862,million 2017 PPP$
bwa,2020,139.20417724281407,million 2017 PPP$
bwa,2021,135.8743587353997,million 2017 PPP$
bwa,2022,133.56244061841025,million 2017 PPP$
can,2004,10425.066071143132,million 2017 PPP$
can,2005,10327.077616721588,million 2017 PPP$
can,2006,10235.674389021522,million 2017 PPP$
can,2007,10147.54606651903,million 2017 PPP$
can,2008,10062.532176215744,million 2017 PPP$
can,2009,9979.723614829829,million 2017 PPP$
can,2010,9905.975667606941,million 2017 PPP$
can,2011,9846.403552281981,million 2017 PPP$
can,2012,9808.689522220226,million 2017 PPP$
can,2013,9796.61732666242,million 2017 PPP$
can,2014,9797.749424976084,million 2017 PPP$
can,2015,9808.117155391488,million 2017 PPP$
can,2016,9824.071762600688,million 2017 PPP$
can,2017,9840.316162430083,million 2017 PPP$
can,2018,9858.395030192105,million 2017 PPP$
can,2019,9871.180393925748,million 2017 PPP$
can,2020,9880.699394550147,million 2017 PPP$
can,2021,9887.857637995232,million 2017 PPP$
can,2022,9894.603700638074,million 2017 PPP$
che,2004,1343.277042968023,million 2017 PPP$
che,2005,1344.8735111124092,million 2017 PPP$
che,2006,1353.6389972383242,million 2017 PPP$
che,2007,1368.5654449284891,million 2017 PPP$
che,2008,1388.0377715177533,million 2017 PPP$
che,2009,1410.031422268077,million 2017 PPP$
che,2010,1433.0225171397094,million 2017 PPP$
che,2011,1455.393454799174,million 2017 PPP$
che,2012,1476.9493875343187,million 2017 PPP$
che,2013,1499.9999901409483,million 2017 PPP$
che,2014,1527.0370589609815,million 2017 PPP$
che,2015,1560.066871994739,million 2017 PPP$
che,2016,1603.4823289263716,million 2017 PPP$
che,2017,1658.748303471494,million 2017 PPP$
che,2018,1727.3541258664281,million 2017 PPP$
che,2019,1809.3933579950688,million 2017 PPP$
che,2020,1902.607239389267,million 2017 PPP$
che,2021,2003.584006183418,million 2017 PPP$
che,2022,2109.439824304067,million 2017 PPP$
chl,2004,1497.1976346842237,million 2017 PPP$
chl,2005,1575.3486367357998,million 2017 PPP$
chl,2006,1655.7776304477163,million 2017 PPP$
chl,2007,1733.002900715445,million 2017 PPP$
chl,2008,1803.7033798769826,million 2017 PPP$
chl,2009,1863.078746301567,million 2017 PPP$
chl,2010,1908.07205501192,million 2017 PPP$
chl,2011,1939.927734395672,million 2017 PPP$
chl,2012,1957.7603416938769,million 2017 PPP$
chl,2013,1966.8904660770886,million 2017 PPP$
chl,2014,1973.6053849075279,million 2017 PPP$
chl,2015,1979.907088857609,million 2017 PPP$
chl,2016,1990.8255680169316,million 2017 PPP$
chl,2017,2006.245977318901,million 2017 PPP$
chl,2018,2024.521023113692,million 2017 PPP$
chl,2019,2045.1706505561986,million 2017 PPP$
chl,2020,2065.842105498848,million 2017 PPP$
chl,2021,2087.3607234018236,million 2017 PPP$
chl,2022,2106.889546204962,million 2017 PPP$
chn,2004,5737.648749740384,million 2017 PPP$
chn,2005,6341.143455192053,million 2017 PPP$
chn,2006,7091.040574375085,million 2017 PPP$
chn,2007,7990.762104008082,million 2017 PPP$
chn,2008,9064.1006043225,million 2017 PPP$
chn,2009,10366.545606339017,million 2017 PPP$
chn,2010,11993.129316066028,million 2017 PPP$
chn,2011,14011.068183166479,million 2017 PPP$
chn,2012,16348.68074323592,million 2017 PPP$
chn,2013,18882.949652030595,million 2017 PPP$
chn,2014,21506.81501803153,million 2017 PPP$
chn,2015,24131.146417905053,million 2017 PPP$
chn,2016,26783.108200857278,million 2017 PPP$
chn,2017,29522.96737907379,million 2017 PPP$
chn,2018,32378.19281126693,million 2017 PPP$
chn,2019,35333.956835071964,million 2017 PPP$
chn,2020,38370.00549856506,million 2017 PPP$
chn,2021,41428.71732344676,million 2017 PPP$
chn,2022,44405.661440030715,million 2017 PPP$
civ,2004,569.5609909982671,million 2017 PPP$
civ,2005,551.8107307327509,million 2017 PPP$
civ,2006,538.320984172849,million 2017 PPP$
civ,2007,530.3421293588551,million 2017 PPP$
civ,2008,530.2351341635135,million 2017 PPP$
civ,2009,534.7230123614055,million 2017 PPP$
civ,2010,541.4109381307019,million 2017 PPP$
civ,2011,548.5053680167741,million 2017 PPP$
civ,2012,555.9274877293504,million 2017 PPP$
civ,2013,563.2583994096254,million 2017 PPP$
civ,2014,571.1404096678866,million 2017 PPP$
civ,2015,581.9141168846268,million 2017 PPP$
civ,2016,594.5674007271906,million 2017 PPP$
civ,2017,609.5423014053921,million 2017 PPP$
civ,2018,629.0028459565589,million 2017 PPP$
civ,2019,655.3412705829452,million 2017 PPP$
civ,2020,688.2230836892362,million 2017 PPP$
civ,2021,724.0094488462613,million 2017 PPP$
civ,2022,757.8379583158224,million 2017 PPP$
cmr,2004,312.28362718875275,million 2017 PPP$
cmr,2005,303.8904628786827,million 2017 PPP$
cmr,2006,295.72287942205026,million 2017 PPP$
cmr,2007,287.774813942024,million 2017 PPP$
cmr,2008,280.10142391182677,million 2017 PPP$
cmr,2009,273.096545456792,million 2017 PPP$
cmr,2010,267.15083729704196,million 2017 PPP$
cmr,2011,261.70481326273625,million 2017 PPP$
cmr,2012,256.41410573182463,million 2017 PPP$
cmr,2013,252.99693374910512,million 2017 PPP$
cmr,2014,252.73545879699296,million 2017 PPP$
cmr,2015,256.312673359756,million 2017 PPP$
cmr,2016,262.1250052719043,million 2017 PPP$
cmr,2017,268.88232170869475,million 2017 PPP$
cmr,2018,276.4131364203788,million 2017 PPP$
cmr,2019,283.19929801704353,million 2017 PPP$
cmr,2020,287.1360503928263,million 2017 PPP$
cmr,2021,287.41362318130365,million 2017 PPP$
cmr,2022,284.79719341161143,million 2017 PPP$
col,2004,2492.023643871015,million 2017 PPP$
col,2005,2485.067656726085,million 2017 PPP$
col,2006,2492.2041620182767,million 2017 PPP$
col,2007,2508.003671777923,million 2017 PPP$
col,2008,2527.6492656650084,million 2017 PPP$
col,2009,2544.043770267684,million 2017 PPP$
col,2010,2551.352534710831,million 2017 PPP$
col,2011,2548.3081279632565,million 2017 PPP$
col,2012,2535.7210170170297,million 2017 PPP$
col,2013,2508.1939603150495,million 2017 PPP$
col,2014,2478.1421624734667,million 2017 PPP$
col,2015,2440.3172786465866,million 2017 PPP$
col,2016,2407.3077296134898,million 2017 PPP$
col,2017,2380.958942662895,million 2017 PPP$
col,2018,2366.2804008041708,million 2017 PPP$
col,2019,2368.96275174077,million 2017 PPP$
col,2020,2390.172095780554,million 2017 PPP$
col,2021,2430.4319526142885,million 2017 PPP$
col,2022,2488.9726092296573,million 2017 PPP$
cri,2004,422.07471408424345,million 2017 PPP$
cri,2005,421.4859366206695,million 2017 PPP$
cri,2006,420.6438279070974,million 2017 PPP$
cri,2007,420.0278652453765,million 2017 PPP$
cri,2008,419.22521970971326,million 2017 PPP$
cri,2009,417.8534678714423,million 2017 PPP$
cri,2010,417.14067369964306,million 2017 PPP$
cri,2011,416.66242371541824,million 2017 PPP$
cri,2012,417.19123033343527,million 2017 PPP$
cri,2013,418.77486307843583,million 2017 PPP$
cri,2014,420.84985309694275,million 2017 PPP$
cri,2015,423.34283884265284,million 2017 PPP$
cri,2016,426.464351232271,million 2017 PPP$
cri,2017,430.70746876129743,million 2017 PPP$
cri,2018,435.1536363099651,million 2017 PPP$
cri,2019,439.28848828123495,million 2017 PPP$
cri,2020,443.15840119230165,million 2017 PPP$
cri,2021,445.87178160263295,million 2017 PPP$
cri,2022,446.57055279729514,million 2017 PPP$
cyp,2004,75.6143685952199,million 2017 PPP$
cyp,2005,76.23609959885344,million 2017 PPP$
cyp,2006,78.84726592020849,million 2017 PPP$
cyp,2007,83.213388797847,million 2017 PPP$
cyp,2008,87.93281678866323,million 2017 PPP$
cyp,2009,91.39643596324767,million 2017 PPP$
cyp,2010,93.32777184285594,million 2017 PPP$
cyp,2011,94.11351501643097,million 2017 PPP$
cyp,2012,93.68489385860921,million 2017 PPP$
cyp,2013,91.70857874148994,million 2017 PPP$
cyp,2014,88.21992996928046,million 2017 PPP$
cyp,2015,83.7007850772849,million 2017 PPP$
cyp,2016,78.69837489545762,million 2017 PPP$
cyp,2017,73.46047051077467,million 2017 PPP$
cyp,2018,68.46532614521993,million 2017 PPP$
cyp,2019,64.50867672422807,million 2017 PPP$
cyp,2020,62.21773585786685,million 2017 PPP$
cyp,2021,61.54886221977903,million 2017 PPP$
cyp,2022,62.472135078352956,million 2017 PPP$
cze,2004,523.4749116356544,million 2017 PPP$
cze,2005,550.0937483022515,million 2017 PPP$
cze,2006,581.9594473302094,million 2017 PPP$
cze,2007,614.4607222720933,million 2017 PPP$
cze,2008,644.0830969861971,million 2017 PPP$
cze,2009,668.6926968246544,million 2017 PPP$
cze,2010,688.172741382365,million 2017 PPP$
cze,2011,701.5572924015345,million 2017 PPP$
cze,2012,714.2098539121744,million 2017 PPP$
cze,2013,729.6013805845738,million 2017 PPP$
cze,2014,737.4725050513459,million 2017 PPP$
cze,2015,734.3442145673082,million 2017 PPP$
cze,2016,730.2487728293322,million 2017 PPP$
cze,2017,728.0842000576788,million 2017 PPP$
cze,2018,729.9939144339196,million 2017 PPP$
cze,2019,742.5474027346611,million 2017 PPP$
cze,2020,769.3714725297184,million 2017 PPP$
cze,2021,810.6909458018804,million 2017 PPP$
cze,2022,860.0489965446864,million 2017 PPP$
deu,2004,11701.909128436813,million 2017 PPP$
deu,2005,11941.206464863533,million 2017 PPP$
deu,2006,12150.107732317103,million 2017 PPP$
deu,2007,12329.102551405636,million 2017 PPP$
deu,2008,12478.708958798174,million 2017 PPP$
deu,2009,12600.694258580317,million 2017 PPP$
deu,2010,12701.45074820085,million 2017 PPP$
deu,2011,12792.81539889901,million 2017 PPP$
deu,2012,12889.464290559567,million 2017 PPP$
deu,2013,13007.510752339633,million 2017 PPP$
deu,2014,13159.651765736793,million 2017 PPP$
deu,2015,13347.155163112926,million 2017 PPP$
deu,2016,13564.40014004544,million 2017 PPP$
deu,2017,13800.50732583388,million 2017 PPP$
deu,2018,14059.943495352041,million 2017 PPP$
deu,2019,14338.292134426369,million 2017 PPP$
deu,2020,14638.244437088308,million 2017 PPP$
deu,2021,14954.850945853601,million 2017 PPP$
deu,2022,15297.146440481947,million 2017 PPP$
dnk,2004,2049.047921343774,million 2017 PPP$
dnk,2005,2120.0036383198994,million 2017 PPP$
dnk,2006,2186.6888966982656,million 2017 PPP$
